username,repositorio,hash,linguagem_programacao,Classificacao
mcollina,https://github.com/mqttjs/MQTT.js,403ba53b838f2d319a0c0505a045fe00239e9923,JavaScript,FAMILIAR
jbeulich,https://github.com/torvalds/linux,089bc0143f489bd3a4578bdff5f4ca68fb26f341,C,NÃO FAMILIAR
radare,https://github.com/radare/radare2,c57997e76ec70862174a1b3b3aeb62a6f8570e85,C,FAMILIAR
nikic,https://github.com/php/php-src,0f8cf3b8497dc45c010c44ed9e96518e11e19fc3,C,FAMILIAR
autor nulo,https://github.com/GNOME/gnome-session,b0dc999e0b45355314616321dbb6cb71e729fc9d,C,NÃO FAMILIAR
cyu,https://github.com/cyu/rack-cors,42ebe6caa8e85ffa9c8a171bda668ba1acc7a5e6,Ruby,FAMILIAR
congwang,https://github.com/torvalds/linux,f991af3daabaecff34684fd51fac80319d1baad1,C,FAMILIAR
autor nulo,https://github.com/VirusTotal/yara,4a342f01e5439b9bb901aff1c6c23c536baeeb3f,C,NÃO FAMILIAR
xabbuh,https://github.com/symfony/symfony,878198cefae028386c6dc800ccbf18f2b9cbff3f,PHP,FAMILIAR
greghudson,https://github.com/krb5/krb5,ffb35baac6981f9e8914f8f3bffd37f284b85970,C,FAMILIAR
michaelni,https://github.com/FFmpeg/FFmpeg,ba4beaf6149f7241c8bd85fe853318c2f6837ad0,C,FAMILIAR
jlu5,https://github.com/gnome-exe-thumbnailer/gnome-exe-thumbnailer,1d8e3102dd8fd23431ae6127d14a236da6b4a4a5,Shell,NÃO FAMILIAR
dlemstra,https://github.com/ImageMagick/ImageMagick,72a50e400d98d7a2fd610caedfeb9af043dc5582,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,f6463ca9588579633bbaed9460899d892aa3c64a,Objective-C,NÃO FAMILIAR
greghudson,https://github.com/krb5/krb5,56f7b1bc95a2a3eeb420e069e7655fb181ade5cf,C,FAMILIAR
federicomenaquintero,https://github.com/GNOME/librsvg,ecf9267a24b2c3c0cd211dbdfa9ef2232511972a,C,FAMILIAR
kkamagui,https://github.com/torvalds/linux,3b2d69114fefa474fca542e51119036dceb4aa6f,C,FAMILIAR
kkamagui,https://github.com/acpica/acpica,a23325b2e583556eae88ed3f764e457786bf4df6,C,FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,816ecab6c532ae086ff4186b3eaf4aa7092d536f,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,83e0f8ffd7eeb7661b0ff83257da23d24ca7f078,Objective-C,NÃO FAMILIAR
michaelni,https://github.com/FFmpeg/FFmpeg,ffcc82219cef0928bed2d558b19ef6ea35634130,C,FAMILIAR
michaelni,https://github.com/FFmpeg/FFmpeg,296debd213bd6dce7647cedd34eb64e5b94cdc92,C,FAMILIAR
zturtleman,https://github.com/ioquake/ioq3,d2b1d124d4055c2fcbe5126863487c52fd58cca1,C,FAMILIAR
dregad,https://github.com/mantisbt/mantisbt,c73ae3d3d4dd4681489a9e697e8ade785e27cba5,PHP,FAMILIAR
atrol,https://github.com/mantisbt/mantisbt,9b5b71dadbeeeec27efea59f562ac5bd6d2673b7,PHP,NÃO FAMILIAR
bradymiller,https://github.com/openemr/openemr,b8963a5ca483211ed8de71f18227a0e66a2582ad,PHP,FAMILIAR
adriansm,https://github.com/torvalds/linux,6265539776a0810b7ce6398c27866ddb9c6bd154,C,NÃO FAMILIAR
jsmattsonjr,https://github.com/torvalds/linux,51aa68e7d57e3217192d88ce90fd5b8ef29ec94f,C,NÃO FAMILIAR
huangwei,https://github.com/torvalds/linux,9e3f7a29694049edd728e2400ab57ad7553e5aa9,C,FAMILIAR
autor nulo,https://github.com/torvalds/linux,2b04e8f6bbb196cab4b232af0f8d48ff2c7a8058,C,NÃO FAMILIAR
vtl,https://github.com/torvalds/linux,95d78c28b5a85bacbc29b8dba7c04babb9b0d467,C,FAMILIAR
ebiggers,https://github.com/torvalds/linux,37863c43b2c6464f252862bf2e9768264e961678,C,FAMILIAR
dhowells,https://github.com/torvalds/linux,ea6789980fdaa610d7eb63602c746bf6ec70cd2b,C,FAMILIAR
t8m,https://github.com/shadow-maint/shadow,954e3d2e7113e9ac06632aee3c69b8d818cc8952,C,FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,307fa45d512641fcd105f0d57ca50c1437cd1b81,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,c9aa9f80828594eacbe3affe16c43d623562e5d8,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,d9ccd8227c4c88a907cda5278408b73552cb0c07,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,a33f7498f9052b50e8fe8c8422a11ba84474cb42,C++,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,bd40cc5f53067322861b881485cbd70f509f3829,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,1dc0ac5016f1c4d50b100a086526d6a2453a5444,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,c1b09bbec148f6ae11d0b686fdb89ac6dc0ab14e,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,d5559407ce29f4371e5df9c1cbde65455fe5854c,Matlab,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,bfb7915d4b2e11acb6a819e451c382dc645277db,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,2ba8f335fa06daf1165e0878462686028e633a74,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,73b6c35cede48ccb2e29dbe62c2d77488e5e70b7,Objective-C,NÃO FAMILIAR
sbooth,https://github.com/taglib/taglib,cb9f07d9dcd791b63e622da43f7b232adaec0a9a,C++,FAMILIAR
svivian,https://github.com/q2a/question2answer,6013ca1c83bf232008f7be815c0e4821fb6b120a,PHP,FAMILIAR
wluyima,https://github.com/openmrs/openmrs-module-htmlformentry,86f35221c8a57cdd7557ce731a56b90db216c8e0,Java,FAMILIAR
orlitzky,https://github.com/NagiosEnterprises/nagioscore,3baffa78bafebbbdf9f448890ba5a952ea2d73cb,Shell,FAMILIAR
fguillot,https://github.com/kanboard/kanboard,88dd6abbf3f519897f2f6280e95c9eec9123a4ae,PHP,NÃO FAMILIAR
fguillot,https://github.com/kanboard/kanboard,b79b18efd7a1a8b591753a4eddd473f88d55b7df,PHP,NÃO FAMILIAR
autor nulo,https://github.com/simplesamlphp/simplesamlphp,4bc629658e7b7d17c9ac3fe0da7dc5df71f1b85e,PHP,NÃO FAMILIAR
autor nulo,https://github.com/simplesamlphp/simplesamlphp,77df6a932d46daa35e364925eb73a175010dc904,PHP,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,1cc6f0ccc92c20c7cab6c4a7335daf29c91f0d8e,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,04178de2247e353fc095846784b9a10fefdbf890,C,NÃO FAMILIAR
guyharris,https://github.com/the-tcpdump-group/tcpdump,6ec0c6fa63412c7a07a5bcb790a529c3563b4173,Shell,FAMILIAR
Minoru,https://github.com/akrennmair/newsbeuter,96e9506ae9e252c548665152d1b8968297128307,C++,FAMILIAR
error ao obter,https://bitbucket.org/connect2id/nimbus-jose-jwt,0d2bd649ea386539220d4facfe1f65eb1dadb86c,Java,NÃO FAMILIAR
error ao obter,https://bitbucket.org/connect2id/nimbus-jose-jwt,6a29f10f723f406eb25555f55842c59a43a38912,Java,NÃO FAMILIAR
rouault,https://github.com/uclouvain/openjpeg,baf0c1ad4572daa89caa3b12985bdd93530f0dd7,C++,FAMILIAR
peterdettman,https://github.com/bcgit/bc-java,a00b684465b38d722ca9a3543b8af8568e6bad5c,Java,FAMILIAR
glennrp,https://github.com/ImageMagick/ImageMagick,d072ed6aff835c174e856ce3a428163c0da9e8f4,C,FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,51b0ae01709adc1e4a9245e158ef17b85a110960,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,f13c6b54a879aaa771ec64b5a066b939e8f8e7f0,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,79e5dbcdd1fc2f714f9bae548bc55d5073f3ed20,C,NÃO FAMILIAR
iglocska,https://github.com/MISP/MISP,6eba658d4a648b41b357025d864c19a67412b8aa,PHP,FAMILIAR
roopa-prabhu,https://github.com/torvalds/linux,bc3aae2bbac46dd894c89db5d5e98f7f0ef9e205,C,NÃO FAMILIAR
infrastation,https://github.com/the-tcpdump-group/tcpdump,a1eefe986065846b6c69dbc09afd9fa1a02c4a3d,C,FAMILIAR
tomratbert,https://github.com/torvalds/linux,a6e544b0a88b53114bfa5a57e21b7be7a8dfc9d0,C,NÃO FAMILIAR
guyharris,https://github.com/the-tcpdump-group/tcpdump,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,C,FAMILIAR
rouault,https://github.com/uclouvain/openjpeg,c535531f03369623b9b833ef41952c62257b507e,SQL,NÃO FAMILIAR
rouault,https://github.com/uclouvain/openjpeg,2cd30c2b06ce332dede81cccad8b334cde997281,C++,FAMILIAR
rouault,https://github.com/uclouvain/openjpeg,e5285319229a5d77bf316bb0d3a6cbd3cb8666d9,C++,FAMILIAR
autor nulo,https://github.com/FFmpeg/FFmpeg,124eb202e70678539544f6268efc98131f19fa49,C,NÃO FAMILIAR
michaelni,https://github.com/FFmpeg/FFmpeg,4f05e2e2dc1a89f38cd9f0960a6561083d714f1e,C,FAMILIAR
autor nulo,https://github.com/FFmpeg/FFmpeg,96f24d1bee7fe7bac08e2b7c74db1a046c9dc0de,C,NÃO FAMILIAR
autor nulo,https://github.com/FFmpeg/FFmpeg,7f9ec5593e04827249e7aeb466da06a98a0d7329,C,NÃO FAMILIAR
autor nulo,https://github.com/FFmpeg/FFmpeg,7e80b63ecd259d69d383623e75b318bf2bd491f6,C,NÃO FAMILIAR
rockdaboot,https://gitlab.com/libidn/libidn2,16853b6973a1e72fee2b7cccda85472cb9951305,C,FAMILIAR
rockdaboot,https://gitlab.com/libidn/libidn2,3284eb342cd0ed1a18786e3fcdf0cdd7e76676bd,C,FAMILIAR
tracywwnj,https://github.com/torvalds/linux,499350a5a6e7512d9ed369ed63a4244b6536f4f8,Swift,NÃO FAMILIAR
0-wiz-0,https://github.com/nih-at/libzip,9b46957ec98d85a572e9ef98301247f39338a3b5,C,FAMILIAR
torvalds,https://github.com/torvalds/linux,197e7e521384a23b9e585178f3f11c9fa08274b9,C,FAMILIAR
erankor,https://github.com/kaltura/server,6a6d14328b7a1493e8c47f9565461e5f88be20c9,PHP,NÃO FAMILIAR
rouault,https://github.com/uclouvain/openjpeg,4241ae6fbbf1de9658764a80944dc8108f2b4154,SQL,NÃO FAMILIAR
rouault,https://github.com/uclouvain/openjpeg,dcac91b8c72f743bda7dbfa9032356bc8110098a,SQL,NÃO FAMILIAR
jsonn,https://github.com/libarchive/libarchive,fa7438a0ff4033e4741c807394a9af6207940d71,C,FAMILIAR
autor nulo,https://github.com/FFmpeg/FFmpeg,9d00fb9d70ee8c0cc7002b89318c5be00f1bbdad,C,NÃO FAMILIAR
autor nulo,https://github.com/FFmpeg/FFmpeg,900f39692ca0337a98a7cf047e4e2611071810c2,C,NÃO FAMILIAR
autor nulo,https://github.com/FFmpeg/FFmpeg,c24bcb553650b91e9eff15ef6e54ca73de2453b7,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,bdbbb13f1fe9b7e2465502c500561720f7456aac,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,50f54462076648ac2e36c3f58f4dadd4babbf1c9,Objective-C,NÃO FAMILIAR
dlemstra,https://github.com/ImageMagick/ImageMagick,04a567494786d5bb50894fc8bb8fea0cf496bea8,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,d9a8234d211da30baf9526fbebe9a8438ea7e11c,Objective-C,NÃO FAMILIAR
michaelni,https://github.com/FFmpeg/FFmpeg,9cb4eb772839c5e1de2855d126bf74ff16d13382,C,FAMILIAR
michaelni,https://github.com/FFmpeg/FFmpeg,afc9c683ed9db01edb357bc8c19edad4282b3a97,C,FAMILIAR
michaelni,https://github.com/FFmpeg/FFmpeg,837cb4325b712ff1aab531bf41668933f61d75d2,C,FAMILIAR
mitcho,https://github.com/michaelryanmcneill/shibboleth,1d65ad6786282d23ba1865f56e2fd19188e7c26a,PHP,NÃO FAMILIAR
iglocska,https://github.com/MISP/MISP,be111a470204a974c50682054c9c7d4b94396ed9,PHP,FAMILIAR
RichWpg,https://github.com/torvalds/linux,b31ff3cdf540110da4572e3e29bd172087af65cc,C,FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,7d63315a64267c565d1f34b9cb523a14616fed24,C,NÃO FAMILIAR
gobenji,https://github.com/torvalds/linux,edbd58be15a957f6a760c4a514cd475217eb97fd,C,FAMILIAR
dhensby,https://github.com/silverstripe/silverstripe-framework,25b77a2ff8deabe8e8894002b9a5647eaec27b0a,PHP,NÃO FAMILIAR
dhensby,https://github.com/silverstripe/silverstripe-installer,c25478bef75cc5482852e80a1fa6f1f0e6460e39,Ruby,NÃO FAMILIAR
Minoru,https://github.com/akrennmair/newsbeuter,c8fea2f60c18ed30bdd1bb6f798e994e51a58260,C++,FAMILIAR
jsonn,https://github.com/libarchive/libarchive,5562545b5562f6d12a4ef991fae158bf4ccf92b6,C,FAMILIAR
thorsten,https://github.com/thorsten/phpMyFAQ,30b0025e19bd95ba28f4eff4d259671e7bb6bb86,PHP,FAMILIAR
barbibulle,https://github.com/axiomatic-systems/Bento4,be7185faf7f52674028977dcf501c6039ff03aa5,C++,NÃO FAMILIAR
barbibulle,https://github.com/axiomatic-systems/Bento4,03d1222ab9c2ce779cdf01bdb96cdd69cbdcfeda,C++,NÃO FAMILIAR
barbibulle,https://github.com/axiomatic-systems/Bento4,2f267f89f957088197f4b1fc254632d1645b415d,C++,NÃO FAMILIAR
barbibulle,https://github.com/axiomatic-systems/Bento4,41cad602709436628f07b4c4f64e9ff7a611f687,C++,NÃO FAMILIAR
barbibulle,https://github.com/axiomatic-systems/Bento4,22192de5367fa0cee985917f092be4060b7c00b0,C++,NÃO FAMILIAR
barbibulle,https://github.com/axiomatic-systems/Bento4,5eb8cf89d724ccb0b4ce5f24171ec7c11f0a7647,C++,NÃO FAMILIAR
barbibulle,https://github.com/axiomatic-systems/Bento4,53499d8d4c69142137c7c7f0097a444783fdeb90,C++,NÃO FAMILIAR
thomasjfox,https://github.com/horde/horde,eb3afd14c22c77ae0d29e2848f5ac726ef6e7c5b,PHP,FAMILIAR
terminalmage,https://github.com/saltstack/salt,80d90307b07b3703428ecbb7c8bb468e28a9ae6d,Python,FAMILIAR
terminalmage,https://github.com/saltstack/salt,5f8b5e1a0f23fe0f2be5b3c3e04199b57a53db5b,Python,FAMILIAR
aaroncampbell,https://github.com/WordPress/WordPress,70b21279098fc973eae803693c0705a548128e48,PHP,FAMILIAR
aaroncampbell,https://github.com/WordPress/WordPress,fc930d3daed1c3acef010d04acc2c5de93cd18ec,PHP,FAMILIAR
michaelni,https://github.com/FFmpeg/FFmpeg,c42a1388a6d1bfd8001bf6a4241d8ca27e49326d,C,FAMILIAR
corneliusweiss,https://github.com/tine20/Tine-2.0-Open-Source-Groupware-and-CRM,146c5aaafd826c1c8990333c393bff6f64c90786,JavaScript,FAMILIAR
corneliusweiss,https://github.com/tine20/Tine-2.0-Open-Source-Groupware-and-CRM,24e39e1e930097b8793a03b8864d3c484ede546b,JavaScript,FAMILIAR
corneliusweiss,https://github.com/tine20/Tine-2.0-Open-Source-Groupware-and-CRM,bc8a6fbd3128cf5ef27d808f6c6ba869fdc2262b,JavaScript,FAMILIAR
autor nulo,https://github.com/torvalds/linux,6c85501f2fabcfc4fc6ed976543d252c4eaf4be9,C,NÃO FAMILIAR
gregrgay,https://github.com/atutor/ATutor,9292360c8b3898d0990983269f110cef21729090,PHP,NÃO FAMILIAR
hreinecke,https://github.com/torvalds/linux,3e0097499839e0fe3af380410eababe5a47c4cf9,C,FAMILIAR
jgj212,https://github.com/ImageMagick/ImageMagick,241988ca28139ad970c1d9717c419f41e360ddb0,Objective-C,NÃO FAMILIAR
jgj212,https://github.com/ImageMagick/ImageMagick,ef8f40689ac452398026c07da41656a7c87e4683,Objective-C,NÃO FAMILIAR
nilsteampassnet,https://github.com/nilsteampassnet/TeamPass,5f16f6bb132138ee04eb1e0debf2bdc7d7b7a15f,PHP,FAMILIAR
nilsteampassnet,https://github.com/nilsteampassnet/TeamPass,8f2d51dd6c24f76e4f259d0df22cff9b275f2dd1,PHP,FAMILIAR
greghudson,https://github.com/krb5/krb5,fbb687db1088ddd894d975996e5f6a4252b9a2b4,C,FAMILIAR
gregkh,https://github.com/torvalds/linux,2fae9e5a7babada041e2e161699ade2447a01989,C,FAMILIAR
autor nulo,https://github.com/jdennis/keycloak-httpd-client-install,07f26e213196936fb328ea0c1d5a66a09d8b5440,Python,NÃO FAMILIAR
lxin,https://github.com/torvalds/linux,df80cd9b28b9ebaa284a41df611dbf3a2d05ca74,C,FAMILIAR
herbertx,https://github.com/torvalds/linux,94f1bb15bed84ad6c893916b7e7b9db6f1d7eec6,C,FAMILIAR
aagit,https://github.com/torvalds/linux,384632e67e0829deb8015ee6ad916b180049d252,C,FAMILIAR
aagit,https://github.com/torvalds/linux,5af10dfd0afc559bb4b0f7e3e8227a1578333995,C,FAMILIAR
aagit,https://github.com/torvalds/linux,1e3921471354244f70fe268586ff94a97a6dd4df,C,FAMILIAR
ebiederm,https://github.com/torvalds/linux,21b5944350052d2583e82dd59b19a9ba94a007f0,C,NÃO FAMILIAR
sirainen,https://github.com/dovecot/core,1a29ed2f96da1be22fa5a4d96c7583aa81b8b060,C,FAMILIAR
reboot1983,https://github.com/Cacti/cacti,93f661d8adcfa6618b11522cdab30e97bada33fd,PHP,FAMILIAR
fguillot,https://github.com/kanboard/kanboard,3e0f14ae2b0b5a44bd038a472f17eac75f538524,PHP,NÃO FAMILIAR
fguillot,https://github.com/kanboard/kanboard,7100f6de8a1f566e260b3e65312767e4cde112b1,PHP,NÃO FAMILIAR
peterdd,https://github.com/Flyspray/flyspray,754ec5d04348ef7ecb8cb02ade976dc412b031f8,PHP,FAMILIAR
peterdd,https://github.com/Flyspray/flyspray,00cfae5661124f9d67ac6733db61b2bfee34dccc,PHP,FAMILIAR
tiwai,https://github.com/torvalds/linux,71105998845fb012937332fe2e806d443c09e026,C,FAMILIAR
ebiggers,https://github.com/torvalds/linux,5649645d725c73df4302428ee4e02c869248b4c5,C,FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,9fd10cf630832b36a588c1545d8736539b2f1fb5,C++,NÃO FAMILIAR
nul800sebastiaan,https://github.com/umbraco/Umbraco-CMS,fe2b86b681455ac975b294652064b2718d4e2ba2,C#,FAMILIAR
nul800sebastiaan,https://github.com/umbraco/Umbraco-CMS,5dde2efe0d2b3a47d17439e03acabb7ea2befb64,C#,FAMILIAR
daftspunk,https://github.com/octobercms/library,3bbbbf3da469f457881b5af902eb0b89b95189a2,PHP,FAMILIAR
gkurz,https://github.com/torvalds/linux,ac64115a66c18c01745bbd3c47a36b124e5fd8c0,C,FAMILIAR
sjaakola,https://github.com/MariaDB/server,0b5a5258abbeaf8a0c3a18c7e753699787fdf46e,C++,NÃO FAMILIAR
dfranco,https://github.com/bacula-web/bacula-web,90d4c44a0dd0d65c6fb3ab2417b83d700c8413ae,PHP,FAMILIAR
victorjulien,https://github.com/OISF/suricata,b9579fbe7dd408200ef03cbe20efddb624b73885,C,FAMILIAR
radare,https://github.com/radare/radare2,21a6f570ba33fa9f52f1bba87f07acc4e8c178f4,C,FAMILIAR
ebiggers,https://github.com/torvalds/linux,814fb7bb7db5433757d76f4c4502c96fc53b0b5e,C,FAMILIAR
alex40724,https://github.com/ILIAS-eLearning/ILIAS,b2a4660afec1e87d41c83c8e381f549bc6dfc70f,PHP,FAMILIAR
jplang,https://github.com/redmine/redmine,94f7cfbf990028348b9262578acbc53a94fce448,Ruby,NÃO FAMILIAR
jplang,https://github.com/redmine/redmine,56c8ee0440d8555aa7822d947ba9091c8a791508,Ruby,NÃO FAMILIAR
jplang,https://github.com/redmine/redmine,1a0976417975a128b0a932ba1552c37e9414953b,Ruby,NÃO FAMILIAR
jplang,https://github.com/redmine/redmine,273dd9cb3bcfb1e0a0b90570b3b34eafa07d67aa,Ruby,NÃO FAMILIAR
jcameron,https://github.com/webmin/webmin,0c58892732ee7610a7abba5507614366d382c9c9,Perl,FAMILIAR
wdebruij,https://github.com/torvalds/linux,008ba2a13f2d04c947adc536d19debb8fe66f110,C,FAMILIAR
wdebruij,https://github.com/torvalds/linux,4971613c1639d8e5f102c4e797c3bf8f83a5a69e,C,FAMILIAR
thorsten,https://github.com/thorsten/phpMyFAQ,5c3e4f96ff0ef6b91a3f0aa64eb28197c5cf5435,PHP,FAMILIAR
thorsten,https://github.com/thorsten/phpMyFAQ,2d2a85b59e058869d7cbcfe2d73fed4a282f2e5b,PHP,FAMILIAR
thorsten,https://github.com/thorsten/phpMyFAQ,867618110feb836e168435548d6c2cbb7c65eda3,PHP,FAMILIAR
thorsten,https://github.com/thorsten/phpMyFAQ,cce47f94375bb0102ab4f210672231dbb854dd0d,PHP,FAMILIAR
thorsten,https://github.com/thorsten/phpMyFAQ,fadb9a70b5f7624a6926b8834d5c6001c210f09c,PHP,FAMILIAR
thorsten,https://github.com/thorsten/phpMyFAQ,ec8b3cc37d05b6625e24916b8f7253f830015b5f,PHP,FAMILIAR
thorsten,https://github.com/thorsten/phpMyFAQ,ef5a66df4bcfacc7573322af33ce10c30e0bb896,PHP,FAMILIAR
thorsten,https://github.com/thorsten/phpMyFAQ,fa26c52384b010edaf60c525ae5b040f05da9f77,PHP,FAMILIAR
thorsten,https://github.com/thorsten/phpMyFAQ,a249b4645fb86f6a9fbe5d2344ab1cbdb906b75c,PHP,FAMILIAR
autor nulo,https://github.com/torvalds/linux,71bb99a02b32b4cc4265118e85f6035ca72923f0,C,NÃO FAMILIAR
slackero,https://github.com/slackero/phpwcms,90ee94a474b37919161f8112f9e36c53ad70492f,PHP,FAMILIAR
djmdjm,https://github.com/openbsd/src,a6981567e8e215acc1ef690c8dbb30f2d9b00a19,C,FAMILIAR
madeye,https://github.com/shadowsocks/shadowsocks-libev,c67d275803dc6ea22c558d06b1f7ba9f94cd8de3,C,FAMILIAR
radare,https://github.com/radare/radare2,c6d0076c924891ad9948a62d89d0bcdaf965f0cd,C,FAMILIAR
radare,https://github.com/radare/radare2,44ded3ff35b8264f54b5a900cab32ec489d9e5b9,C,FAMILIAR
dhowells,https://github.com/torvalds/linux,363b02dab09b3226f3bd1420dad9c72b79a42a76,C,FAMILIAR
felixrieseberg,https://github.com/felixrieseberg/windows-build-tools,9835d33e68f2cb5e4d148e954bb3ed0221d98e90,JavaScript,FAMILIAR
ljharb,https://github.com/caolan/forms,bc01e534a0ff863dedb2026a50bd03153bbc6a5d,JavaScript,FAMILIAR
martinthomson,https://github.com/socketio/socket.io,67b4eb9abdf111dfa9be4176d1709374a2b4ded8,JavaScript,FAMILIAR
daftspunk,https://github.com/octobercms/october,4a6e0e1e0e2c3facebc17e0db38c5b4d4cb05bd0,PHP,FAMILIAR
autor nulo,https://github.com/phusion/passenger,4043718264095cde6623c2cbe8c644541036d7bf,C++,NÃO FAMILIAR
kazarmy,https://github.com/radare/radare2,0b973e28166636e0ff1fad80baa0385c9c09c53a,C,FAMILIAR
radare,https://github.com/radare/radare2,d31c4d3cbdbe01ea3ded16a584de94149ecd31d9,C,FAMILIAR
kazarmy,https://github.com/radare/radare2,62e39f34b2705131a2d08aff0c2e542c6a52cf0e,C,FAMILIAR
kazarmy,https://github.com/radare/radare2,d21e91f075a7a7a8ed23baa5c1bb1fac48313882,C,FAMILIAR
kazarmy,https://github.com/radare/radare2,fbaf24bce7ea4211e4608b3ab6c1b45702cb243d,C,FAMILIAR
pento,https://github.com/WordPress/WordPress,a2693fd8602e3263b5925b9d799ddd577202167d,PHP,FAMILIAR
jhovold,https://github.com/torvalds/linux,299d7572e46f98534033a9e65973f13ad1ce9047,C,FAMILIAR
jhovold,https://github.com/torvalds/linux,bd998c2e0df0469707503023d50d46cf0b10c787,C,FAMILIAR
xairy,https://github.com/torvalds/linux,bbf26183b7a6236ba602f4d6a2f7cade35bba043,C,FAMILIAR
tiwai,https://github.com/torvalds/linux,124751d5e63c823092060074bd0abaae61aaa9c4,C,FAMILIAR
tiwai,https://github.com/torvalds/linux,fc27fe7e8deef2f37cba3f2be2d52b6ca5eb9d57,C,FAMILIAR
tiwai,https://github.com/torvalds/linux,bfc81a8bc18e3c4ba0cbaa7666ff76be2f998991,C,FAMILIAR
AlanStern,https://github.com/torvalds/linux,786de92b3cb26012d3d0f00ee37adf14527f35c4,C,NÃO FAMILIAR
gregkh,https://github.com/torvalds/linux,bd7a3fe770ebd8391d1c7d072ff88e9e76d063eb,C,FAMILIAR
AlanStern,https://github.com/torvalds/linux,7c80f9e4a588f1925b07134bb2e3689335f6c6d8,C,NÃO FAMILIAR
jazzguitar81,https://github.com/torvalds/linux,f043bfc98c193c284e2cd768fefabe18ac2fed9b,C,FAMILIAR
gregkh,https://github.com/torvalds/linux,2e1c42391ff2556387b3cb6308b24f6f65619feb,C,FAMILIAR
AlanStern,https://github.com/torvalds/linux,1c0edc3633b56000e18d82fc241e3995ca18a69e,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,2130bf6f89ded32ef0c88a11694f107c52566c53,C,NÃO FAMILIAR
ctvera,https://github.com/openstack/swauth,70af7986265a3defea054c46efc82d0698917298,Python,FAMILIAR
thanethomson,https://github.com/thanethomson/MLAlchemy,bc795757febdcce430d89f9d08f75c32d6989d3c,Python,FAMILIAR
dtor,https://github.com/torvalds/linux,a50829479f58416a013a4ccca791336af3c584c7,C,FAMILIAR
dtor,https://github.com/torvalds/linux,ea04efee7635c9120d015dcdeeeb6988130cb67a,C,FAMILIAR
GwendolenLynch,https://github.com/bolt/bolt,aa21787241945457a2e4abc8b079672935fe0840,PHP,FAMILIAR
f0o,https://github.com/librenms/librenms,7887b2e1c7158204ac69ca43beafce66e4d3a3b4,PHP,FAMILIAR
f0o,https://github.com/librenms/librenms,d3094fa6578b29dc34fb5a7d0bd6deab49ecc911,PHP,FAMILIAR
bbengfort,https://github.com/bbengfort/confire,8cc86a5ec2327e070f1d576d61bbaadf861597ea,Python,FAMILIAR
sonots,https://github.com/geminabox/geminabox,f8429a9e364658459add170e4ebc7a5d3b4759e7,Ruby,FAMILIAR
michaelni,https://github.com/libav/libav,cd4663dc80323ba64989d0c103d51ad3ee0e9c2f,C,FAMILIAR
jplang,https://github.com/redmine/redmine,0f09f161f64f4190a52166675ff380a15b72a8bc,Ruby,NÃO FAMILIAR
adamemerson,https://github.com/ceph/ceph,b3118cabb8060a8cc6a01c4e8264cb18e7b1745a,C++,FAMILIAR
rpv-tomsk,https://github.com/collectd/collectd,d16c24542b2f96a194d43a73c2e5778822b9cb47,C,FAMILIAR
lepture,https://github.com/lepture/mistune,5f06d724bc05580e7f203db2d4a4905fc1127f98,Python,FAMILIAR
denis-sokolov,https://github.com/filp/whoops,c16791d28d1ca3139e398145f0c6565c523c291a,PHP,NÃO FAMILIAR
mrubinsk,https://github.com/horde/base,fb2113bbcd04bd4a28c46aad0889fb0a3979a230,PHP,FAMILIAR
