username,repositorio,hash,linguagem_programacao
karelzak,https://github.com/karelzak/util-linux,1c9143d0c1f979c3daf10e1c37b5b1e916c22a1c,C
hdonnay,https://github.com/quay/claircore,691f2023a1720a0579e688b69a2f4bfe1f4b7821,Go
mihaimaruseac,https://github.com/tensorflow/tensorflow,87158f43f05f2720a374f3e6d22a7aaa3a33f750,C++
pak-laura,https://github.com/tensorflow/tensorflow,d9204be9f49520cdaaeb2541d1dc5187b23f31d9,C++
tensorflower-gardener,https://github.com/tensorflow/tensorflow,5dc7f6981fdaf74c8c5be41f393df705841fb7c5,C++
pak-laura,https://github.com/tensorflow/tensorflow,301ae88b331d37a2a16159b65b255f4f9eb39314,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,9e82dce6e6bd1f36a57e08fa85af213e2b2f2622,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,4923de56ec94fff7770df259ab7f2288a74feb41,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,a2b743f6017d7b97af1fe49087ae15f0ac634373,C++
pak-laura,https://github.com/tensorflow/tensorflow,482da92095c4d48f8784b1f00dda4f81c28d2988,C++
pak-laura,https://github.com/tensorflow/tensorflow,8a6e874437670045e6c7dc6154c7412b4a2135e2,C++
pak-laura,https://github.com/tensorflow/tensorflow,96f364a1ca3009f98980021c4b32be5fdcca33a1,C++
pak-laura,https://github.com/tensorflow/tensorflow,c283e542a3f422420cfdb332414543b62fc4e4a5,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,9728c60e136912a12d99ca56e106b7cce7af5986,C++
pak-laura,https://github.com/tensorflow/tensorflow,7bdf50bb4f5c54a4997c379092888546c97c3ebd,C++
tux-tn,https://github.com/validatorjs/validator.js,496fc8b2a7f5997acaaec33cc44d0b8dba5fb5e1,TypeScript
mihaimaruseac,https://github.com/tensorflow/tensorflow,e0b6e58c328059829c3eb968136f17aa72b6c876,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,0f931751fb20f565c4e94aa6df58d54a003cdb30,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,5ecec9c6fbdbc6be03295685190a45e7eee726ab,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,ac117ee8a8ea57b73d34665cdf00ef3303bc0b11,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,bc9c546ce7015c57c2f15c168b3d9201de679a1d,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,01cff3f986259d661103412a20745928c727326f,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,1071f554dbd09f7e101324d366eec5f4fe5a3ece,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,f2a673bd34f0d64b8e40a551ac78989d16daad09,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,ff8894044dfae5568ecbf2ed514c1a37dc394f1b,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,93f428fd1768df147171ed674fee1fc5ab8309ec,C++
ready-research,https://github.com/Vincit/objection.js,46b842a6bc897198b83f41ac85c92864b991d7e9,JavaScript
mihaimaruseac,https://github.com/tensorflow/tensorflow,e86605c0a336c088b638da02135ea6f9f6753618,C++
pak-laura,https://github.com/tensorflow/tensorflow,8a84f7a2b5a2b27ecf88d25bad9ac777cd2f7992,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,429f009d2b2c09028647dd4bb7b3f6f414bbaad7,C++
pak-laura,https://github.com/tensorflow/tensorflow,9c87c32c710d0b5b53dc6fd3bfde4046e1f7a5ad,C++
pak-laura,https://github.com/tensorflow/tensorflow,6da6620efad397c85493b8f8667b821403516708,C++
pak-laura,https://github.com/tensorflow/tensorflow,e84c975313e8e8e38bb2ea118196369c45c51378,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,203214568f5bc237603dbab6e1fd389f1572f5c9,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,9e62869465573cb2d9b5053f1fa02a81fce21d69,C++
pak-laura,https://github.com/tensorflow/tensorflow,be7a4de6adfbd303ce08be4332554dff70362612,C++
pak-laura,https://github.com/tensorflow/tensorflow,2e0ee46f1a47675152d3d865797a18358881d7a6,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,3a7362750d5c372420aa8f0caf7bf5b5c3d0f52d,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,b5cdbf12ffcaaffecf98f22a6be5a64bb96e4f58,C++
ssddanbrown,https://github.com/bookstackapp/bookstack,040997fdc4414776bcac06a3cbaac3b26b5e8a64,PHP
mihaimaruseac,https://github.com/tensorflow/tensorflow,42459e4273c2e47a3232cc16c4f4fff3b3a35c38,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,532f5c5a547126c634fefd43bbad1dc6417678ac,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,a4e138660270e7599793fa438cd7b2fc2ce215a6,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,d7de67733925de196ec8863a33445b73f9562d1d,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,136b51f10903e044308cf77117c0ed9871350475,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,8a793b5d7f59e37ac7f3cd0954a750a2fe76bad4,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,578e634b4f1c1c684d4b4294f9e5281b2133b3ed,Rust
mihaimaruseac,https://github.com/tensorflow/tensorflow,da857cfa0fde8f79ad0afdbc94e88b5d4bbec764,C++
ssddanbrown,https://github.com/bookstackapp/bookstack,5e6092aaf8fd420202016038286554860bf8ea64,PHP
mihaimaruseac,https://github.com/tensorflow/tensorflow,718721986aa137691ee23f03638867151f74935f,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,4a91f2069f7145aab6ba2d8cfe41be8a110c18a5,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,537bc7c723439b9194a358f64d871dd326c18887,Objective-C
mihaimaruseac,https://github.com/tensorflow/tensorflow,8933b8a21280696ab119b63263babdb54c298538,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,1e206baedf8bef0334cca3eb92bab134ef525a28,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,d94ffe08a65400f898241c0374e9edc6fa8ed257,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,bb6a0383ed553c286f87ca88c207f6774d5c4a8f,Objective-C
mihaimaruseac,https://github.com/tensorflow/tensorflow,eb921122119a6b6e470ee98b89e65d721663179d,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,15691e456c7dc9bd6be203b09765b063bf4a380c,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,d6b57f461b39fd1aa8c1b870f1b974aac3554955,C++
dellis23,https://github.com/tensorflow/tensorflow,ee119d4a498979525046fba1c3dd3f13a039fbb1,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,0575b640091680cfb70f4dd93e70658de43b94f9,C++
jbrw,https://github.com/discourse/discourse,fb14e50741a4880cda22244eded8858e2f5336ef,Ruby
tmercswims,https://github.com/tmercswims/tmerc-cogs,d63c49b4cfc30c795336e4fff08cba3795e0fcc0,Python
tgxworld,https://github.com/discourse/discourse,aed65ec16d38886d7be7209d8c02df4ffd4937a4,Ruby
sauwming,https://github.com/pjsip/pjproject,15663e3f37091069b8c98a7fce680dc04bc8e865,C
shyim,https://github.com/shopware/platform,912b96de3b839c6c5525c98cbb58f537c2d838be,PHP
shyim,https://github.com/shopware/platform,82d8d1995f6ce9054323b2c3522b1b3cf04853aa,PHP
keulinho,https://github.com/shopware/platform,abe9f69e1f667800f974acccd3047b4930e4b423,Ruby
keulinho,https://github.com/shopware/platform,b9f330e652b743dd2374c02bbe68f28b59a3f502,PHP
mokaddem,https://github.com/MISP/MISP,af50add82433eb2a740c3621b99d9d14d2b1e192,JavaScript
mokaddem,https://github.com/MISP/MISP,f318f7c0ddac7dfd2b1f246fd8f488d9dfc3a4bf,PHP
greghudson,https://github.com/krb5/krb5,d775c95af7606a51bf79547a94fa52ddd1cb7f49,C
daaku,https://github.com/daaku/nodejs-tmpl,4c654e4d1542f329ed561fd95ccd80f30c6872d6,JavaScript
o1egl,https://github.com/filebrowser/filebrowser,201329abce4e92ae9071b9ded81e267aae159fbd,Go
Chocobozzz,https://github.com/chocobozzz/peertube,0ea2f79d45b301fcd660efc894469a99b2239bf6,TypeScript
ozh,https://github.com/yourls/yourls,94f6bab91182142c96ff11f481585b445449efd4,PHP
saschahauer,https://github.com/saschahauer/barebox,0a9f9a7410681e55362f8311537ebc7be9ad0fbe,C
saschahauer,https://github.com/saschahauer/barebox,a3337563c705bc8e0cf32f910b3e9e3c43d962ff,C
ozh,https://github.com/yourls/yourls,1d8e224ebabb8a4c75b97f026950ed710faab0ff,PHP
laurent22,https://github.com/laurent22/joplin,feaecf765368f2c273bea3a9fa641ff0da7e6b26,JavaScript
ifranzki,https://github.com/opencryptoki/opencryptoki,4e3b43c3d8844402c04a66b55c6c940f965109f0,C
ready-research,https://github.com/prismjs/prism,0ff371bb4775a131634f47d0fe85794c547232f9,JavaScript
ready-research,https://github.com/nervjs/taro,acadb6c826ba57f2030a626f1de4f7b4608fcdb5,TypeScript
mariocasciaro,https://github.com/mariocasciaro/object-path,e6bb638ffdd431176701b3e9024f80050d0ef0a6,JavaScript
yetingli,https://github.com/chalk/ansi-regex,8d1d7cdb586269882c4bdc1b7325d0c58c8f76f9,JavaScript
ready-research,https://github.com/cdr/code-server,ca617df135e78833f93c8320cb2d2cf8bba809f5,TypeScript
autor nulo,https://github.com/FFmpeg/FFmpeg,7150f9575671f898382c370acae35f9087a30ba1,C
sojan-official,https://github.com/chatwoot/chatwoot,9454c6b14f75e778ef98cf84bdafdf0ed8ae5705,Ruby
fabiocaccamo,https://github.com/fabiocaccamo/utils.js,102efafb291ce1916985514440d3bf8a6826890a,JavaScript
YongjiXie,https://github.com/torvalds/linux,d00d8da5869a2608e97cfede094dfc5e11462a46,C
autor nulo,https://github.com/FFmpeg/FFmpeg,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,C
digint,https://github.com/digint/btrbk,58212de771c381cd4fa05625927080bf264e9584,Shell
autor nulo,https://github.com/torvalds/linux,dd99e9f98fbf423ff6d365b37a98e8879170f17c,C
pksunkara,https://github.com/pksunkara/inflect,a9a0a8e9561c3487854c7cae42565d9652ec858b,JavaScript
athira-rajeev,https://github.com/torvalds/linux,60b7ed54a41b550d50caf7f2418db4a7e75b5bdc,C
amschuma-ntap,https://github.com/torvalds/linux,6d1c0f3d28f98ea2736128ed3e46821496dc3a8c,C
chucklever,https://github.com/torvalds/linux,7b08cf62b1239a4322427d677ea9363f0ab677c6,C
fdmanana,https://github.com/torvalds/linux,1cb3db1cf383a3c7dbda1aa0ce748b0958759947,C
autor nulo,https://github.com/torvalds/linux,b5fdf5c6e6bee35837e160c00ac89327bdad031b,C
autor nulo,https://github.com/torvalds/linux,d0d62baa7f505bd4c59cd169692ff07ec49dde37,C
vanhoefm,https://github.com/torvalds/linux,bddc0c411a45d3718ac535a070f349be8eca8d48,C
esben,https://github.com/torvalds/linux,c364df2489b8ef2f5e3159b1dff1ff1fdb16040d,C
krzk,https://github.com/torvalds/linux,4ac06a1e013cf5fdd963317ffd3b968560f33bba,C
JonathonReinhart,https://github.com/torvalds/linux,2671fa4dc0109d3fb581bc3078fdf17b5d9080f6,C
tomaarsen,https://github.com/nltk/nltk,277711ab1dec729e626b27aab6fa35ea5efbd7e6,Python
autor nulo,https://github.com/daylightstudio/FUEL-CMS,8a0d88ad6869623c90e24b3b2ea33352049d39a7,PHP
kagla,https://github.com/gnuboard/gnuboard5,2e81619ea87bc9c0b4a073d8df3c7693a6fdbf0d,PHP
n5a5,https://github.com/dbeaver/dbeaver,4debf8f25184b7283681ed3fb5e9e887d9d4fe22,Java
ejurgensen,https://github.com/owntone/owntone-server,246d8ae0cef27377e5dfe9ee3ad87e864d6b6266,C++
chenbo-xia,https://github.com/DPDK/dpdk,6442c329b9d2ded0f44b27d2016aaba8ba5844c5,C
tomaarsen,https://github.com/nltk/nltk,2a50a3edc9d35f57ae42a921c621edc160877f4d,Python
drauggres,https://github.com/netristv/ws-scrcpy,e83cf65438bef83a3503b25358bba97bcc156fef,TypeScript
JC5,https://github.com/firefly-iii/firefly-iii,a85b6420c19ace35134f896e094e1971d8c7954b,PHP
dregad,https://github.com/adodb/adodb,952de6c4273d9b1e91c2b838044f8c2111150c29,PHP
JC5,https://github.com/firefly-iii/firefly-iii,8662dfa4c0f71efef61c31dc015c6f723db8318d,PHP
yuki-takei,https://github.com/weseek/growi,863bfd7f622f413bd159b9446166fb1ce78ec863,TypeScript
douglaspalmer,https://github.com/keycloak/keycloak,73f0474008e1bebd0733e62a22aceda9e5de6743,Java
sunnavy,https://github.com/bestpractical/rt,70749bb66cb13dd70bd53340c371038a5f3ca57c,Perl
rmartinc,https://github.com/undertow-io/undertow,e43f0ada3f4da6e8579e0020cec3cb1a81e487c2,Java
aavit,https://github.com/qt/qtbase,6b400e3147dcfd8cc3a393ace1bd118c93762e0c,C++
SparkiDev,https://github.com/wolfSSL/wolfssl,f93083be72a3b3d956b52a7ec13f307a27b6e093,C
yogeshojha,https://github.com/yogeshojha/rengine,158367a231335026b8dba633a76b44de290ad37c,Python
mattpass,https://github.com/icecoder/icecoder,51cf24b2a39138e6a7b5739ef59eb38cd7c39763,PHP
BlackHole1,https://github.com/netless-io/flat-server,425aa970f6366874c61aa1466527fced5501e476,TypeScript
andersk,https://github.com/zulip/zulip,3eb2791c3e9695f7d37ffe84e0c2184fae665cb6,HTML
autor nulo,https://github.com/daylightstudio/FUEL-CMS,6164cd794674d4d74da39f8b535ff588ab006e33,PHP
autor nulo,https://github.com/daylightstudio/FUEL-CMS,15934fdd309408640d1f2be18f93a8beadaa5e9b,PHP
ssddanbrown,https://github.com/bookstackapp/bookstack,7224fbcc89f00f2b71644e36bb1b1d96addd1d5a,PHP
snipe,https://github.com/snipe/snipe-it,bda23bb1e66fd7ce42c75c69cf5eea4e80865c1c,JavaScript
bfabiszewski,https://github.com/bfabiszewski/libmobi,bec783e6212439a335ba6e8df7ab8ed610ca9a21,C
bfabiszewski,https://github.com/bfabiszewski/libmobi,c78e186739b50d156cb3da5d08d70294f0490853,C
apconole,https://github.com/openvswitch/ovs,803ed12e31b0377c37d7aa8c94b3b92f2081e349,C
Haxatron,https://github.com/bookstackapp/bookstack,64937ab826b56d086af9ecea532510d37520ebc8,PHP
ryuring,https://github.com/baserproject/basercms,568d4cab5ba1cdee7bbf0133c676d02a98f6d7bc,PHP
ssddanbrown,https://github.com/bookstackapp/bookstack,ae155d67454d6b9f6c93b2bb457aaa4b2eb1a9ed,PHP
autor nulo,https://github.com/jupyterhub/binderhub,195caac172690456dcdc8cc7a6ca50e05abf8182,Python
ssddanbrown,https://github.com/bookstackapp/bookstack,43830a372fc51a8793199d04a34c3f4ebdfccc7b,PHP
sedan07,https://github.com/fiveai/Cachet,27bca8280419966ba80c6fa283d985ddffa84bb6,PHP
syuilo,https://github.com/misskey-dev/misskey,ec203f7f795766f76b55fecc9248168c1cdf6c99,TypeScript
bgilbert,https://github.com/coreos/coreos-installer,2a36405339c87b16ed6c76e91ad5b76638fbdb0c,Rust
mhertsch,https://github.com/sonicdoe/detect-character-encoding,d44356927b92e3b13e178071bf6d7c671766f588,C++
Philip-Larsen-Donnelly,https://github.com/dhis2/dhis2-core,16674ac75127b0e83691c6b1c9ce745e67ab58b6,JavaScript
lainsr,https://github.com/OpenOLAT/OpenOLAT,2cf73c972e23ccd69cc1e103e43c2c8253571d3e,Java
lainsr,https://github.com/OpenOLAT/OpenOLAT,5668a41ab3f1753102a89757be013487544279d5,Java
lainsr,https://github.com/OpenOLAT/OpenOLAT,699490be8e931af0ef1f135c55384db1f4232637,Java
spyware-suyash,https://github.com/Morgan-Phoenix/EnroCrypt,e652d56ac60eadfc26489ab83927af13a9b9d8ce,Python
charleskorn,https://github.com/charleskorn/kaml,e18785d043fc6324c81e968aae9764b4b060bc6a,Scala
jdhwpgmbca,https://github.com/jdhwpgmbca/pcapture,0f74f431e0970a2e5784dbd955cfa4760e3b1ef7,Java
wooorm,https://github.com/remarkjs/remark-html,b75c9dde582ad87ba498e369c033dc8a350478c1,JavaScript
Anon-Artist,https://github.com/facebookresearch/ParlAI,4374fa2aba383db6526ab36e939eb1cf8ef99879,Python
autor nulo,https://github.com/facebookresearch/ParlAI,507d066ef432ea27d3e201da08009872a2f37725,Python
dlemstra,https://github.com/ImageMagick/ImageMagick,01faddbe2711a4156180c4a92837e2f23683cc68,Objective-C
dlemstra,https://github.com/ImageMagick/ImageMagick,35893e7cad78ce461fcaffa56076c11700ba5e4e,Objective-C
FrankEnderman,https://github.com/FrankEnderman/Butter,a4fd717e848306f04f2823ea5f617e4da9f5bbdb,Batchfile
righel,https://github.com/MISP/MISP,20d9020b76d1f6790c4d84e020d0cc97c929f66b,PHP
snipe,https://github.com/snipe/snipe-it,0d811d067c8e064252c0143c39d6cd4c3133679e,PHP
mcornella,https://github.com/ohmyzsh/ohmyzsh,6cb41b70a6d04301fd50cd5862ecd705ba226c0e,Shell
noobpk,https://github.com/django-helpdesk/django-helpdesk,2c7065e0c4296e0c692fb4a7ee19c7357583af30,HTML
noobpk,https://github.com/django-helpdesk/django-helpdesk,04483bdac3b5196737516398b5ce0383875a5c60,Python
dlemstra,https://github.com/ImageMagick/ImageMagick,82775af03bbb10a0a1d0e15c0156c75673b4525e,C++
jeabakker,https://github.com/elgg/elgg,d9fcad76ee380ea17edd61d13d0f87828ea3f744,PHP
autor nulo,https://github.com/libvirt/libvirt,1ac703a7d0789e46833f4013a3876c2e3af18ec7,C
turbo124,https://github.com/invoiceninja/invoiceninja,1186eaa82375692d01d5ef3369c5b7bc7315b55f,PHP
guits,https://github.com/ceph/ceph,47c33179f9a15ae95cc1579a421be89378602656,Python
jeabakker,https://github.com/elgg/elgg,572d210e2392f1fdf47ff2f38665372a6535c126,PHP
kevinpapst,https://github.com/kevinpapst/kimai2,76e09447c85e762882126b49626a4fe4d93fe8b5,PHP
star7th,https://github.com/star7th/showdoc,a9886f26c08225e0adca75c67dfca3f7c42b87d0,PHP
star7th,https://github.com/star7th/showdoc,654e871a3923e79076818a9a03533fe88222c871,PHP
noobpk,https://github.com/django-helpdesk/django-helpdesk,a22eb0673fe0b7784f99c6b5fd343b64a6700f06,Python
karelzak,https://github.com/util-linux/util-linux,57202f5713afa2af20ffbb6ab5331481d0396f8d,C
keszybz,https://github.com/systemd/systemd,5b1cf7a9be37e20133c0208005274ce4a5b5c6a1,C
JC5,https://github.com/firefly-iii/firefly-iii,03a1601bf343181df9f405dd2109aec483cb7053,HTML
JC5,https://github.com/firefly-iii/firefly-iii,518b4ba5a7a56760902758ae0a2c6a392c2f4d37,PHP
ssddanbrown,https://github.com/bookstackapp/bookstack,b4fa82e3298a15443ca40bff205b7a16a1031d92,PHP
kevinpapst,https://github.com/kevinpapst/kimai2,1da26e041df62c10bd8075d78f2db7854d3eee07,PHP
wtarreau,https://github.com/haproxy/haproxy,3b69886f7dcc3cfb3d166309018e6cfec9ce2c95,C
Shrews,https://github.com/ansible/ansible-runner,3533f265f4349a3f2a0283158cd01b59a6bbc7bd,Python
jeanlf,https://github.com/gpac/gpac,64a2e1b799352ac7d7aad1989bc06e7b0f2b01db,C
martin-frbg,https://github.com/xianyi/OpenBLAS,2be5ee3cca97a597f2ee2118808a2d5eacea050c,Markdown
martin-frbg,https://github.com/xianyi/OpenBLAS,337b65133df174796794871b3988cd03426e6d41,Markdown
martin-frbg,https://github.com/xianyi/OpenBLAS,ddb0ff5353637bb5f5ad060c9620e334c143e3d7,Markdown
martin-frbg,https://github.com/xianyi/OpenBLAS,fe497efa0510466fd93578aaf9da1ad8ed4edbe7,Markdown
remdex,https://github.com/livehelperchat/livehelperchat,e7fe1aa6a087d4d21b2e8a0dadd2e08f42acbb57,PHP
remdex,https://github.com/livehelperchat/livehelperchat,0ce1dd2a13509747c240c8484228a5df8d6e03ec,PHP
jedisct1,https://github.com/jedisct1/pure-ftpd,37ad222868e52271905b94afea4fc780d83294b4,C
babelouest,https://github.com/babelouest/ulfius,c83f564c184a27145e07c274b305cabe943bbfaa,C
jeanlf,https://github.com/gpac/gpac,5dd71c7201a3e5cf40732d585bfb21c906c171d3,C
jeanlf,https://github.com/gpac/gpac,5ce0c906ed8599d218036b18b78e8126a496f137,C
jeanlf,https://github.com/gpac/gpac,cf6771c857eb9a290e2c19ddacfdd3ed98b27618,C
jeanlf,https://github.com/gpac/gpac,893fb99b606eebfae46cde151846a980e689039b,C
jeanlf,https://github.com/gpac/gpac,96047e0e6166407c40cc19f4e94fb35cd7624391,C
jeanlf,https://github.com/gpac/gpac,f5a038e6893019ee471b6a57490cf7a495673816,C
jeanlf,https://github.com/gpac/gpac,f1ae01d745200a258cdf62622f71754c37cb6c30,C
jeanlf,https://github.com/gpac/gpac,b03c9f252526bb42fbd1b87b9f5e339c3cf2390a,C
jeanlf,https://github.com/gpac/gpac,04dbf08bff4d61948bab80c3f9096ecc60c7f302,C
jeanlf,https://github.com/gpac/gpac,a69b567b8c95c72f9560c873c5ab348be058f340,C
jeanlf,https://github.com/gpac/gpac,7bb1b4a4dd23c885f9db9f577dfe79ecc5433109,C
jeanlf,https://github.com/gpac/gpac,30ac5e5236b790accd1f25347eebf2dc8c6c1bcb,C
jeanlf,https://github.com/gpac/gpac,5f2c2a16d30229b6241f02fa28e3d6b810d64858,C
jeanlf,https://github.com/gpac/gpac,ad18ece95fa064efc0995c4ab2c985f77fb166ec,C
jeanlf,https://github.com/gpac/gpac,71460d72ec07df766dab0a4d52687529f3efcf0a,C
mark-unwin,https://github.com/Opmantek/open-audit,c7595cbb092e410a487f03c0eb536cf19e538860,PHP
bloatware,https://github.com/textpattern/textpattern,211fab0093999f59b0b61682aa988ac7d8337aa9,PHP
xiaokangwang,https://github.com/v2fly/v2ray-core,c1af2bfd7aa59a4482aa7f6ec4b9208c1d350b5c,Go
jeabakker,https://github.com/elgg/elgg,c30b17bf75256ed3fcc84e2083147cc3951423d0,PHP
theWorstComrade,https://github.com/crater-invoice/crater,cdc913d16cf624aee852bc9163a7c6ffc8d1da9d,PHP
dvesh3,https://github.com/pimcore/pimcore,34ed0e050ff679b4b38414aef48ea1ff956f907a,JavaScript
babelouest,https://github.com/babelouest/glewlwyd,0efd112bb62f566877750ad62ee828bff579b4e2,C
aresch,https://github.com/aresch/rencode,572ff74586d9b1daab904c6f7f7009ce0143bb75,Python
dvesh3,https://github.com/pimcore/pimcore,3c2a14e676a57e5d77a16255965988eef48f9065,JavaScript
Haxatron,https://github.com/snipe/snipe-it,1699c09758e56f740437674a8d6ba36443399f24,PHP
88250,https://github.com/vanessa219/vditor,8d4d0889dd72b2f839e93a49db3da3a370416c7d,JavaScript
snipe,https://github.com/snipe/snipe-it,9d5d1a9f9aae2c8baee48551185da5de0cdb62c2,PHP
tgxworld,https://github.com/discourse/discourse,27bad28c530c89acab35a56b945b6a3924280f4b,Ruby
tgxworld,https://github.com/discourse/discourse,ddb458343dc39a7a8c99467dcd809b444514fe2c,Ruby
xiaq,https://github.com/elves/elvish,ccc2750037bbbfafe9c1b7a78eadd3bd16e81fe5,unknown
johnxnguyen,https://github.com/wireapp/wire-ios,b0e7bb3b13dd8212032cb46e32edf701694687c7,Batchfile
mayankmetha,https://github.com/mayankmetha/Rucky,5e3a477365009f488a73efd26a91168502de1b93,Java
matz,https://github.com/mruby/mruby,f5e10c5a79a17939af763b1dcf5232ce47e24a34,C
kinow,https://github.com/common-workflow-language/cwlviewer,f6066f09edb70033a2ce80200e9fa9e70a5c29de,Java
Zales0123,https://github.com/Sylius/PayPalPlugin,2adc46be2764ccee22b4247139b8056fb8d1afff,HTML
V-B,https://github.com/surveysolutions/surveysolutions,99e7e8345cb98f2eda08e37976e3d3aeb49971c9,Markdown
DaneEveritt,https://github.com/pterodactyl/panel,4a84c36009be10dbd83051ac1771662c056e4977,PHP
smcv,https://github.com/flatpak/flatpak,1330662f33a55e88bfe18e76de28b7922d91a999,C
smcv,https://github.com/flatpak/flatpak,462fca2c666e0cd2b60d6d2593a7216a83047aaf,C
smcv,https://github.com/flatpak/flatpak,4c34815784e9ffda5733225c7d95824f96375e36,C
smcv,https://github.com/flatpak/flatpak,89ae9fe74c6d445bb1b3a40e568d77cf5de47e48,C
smcv,https://github.com/flatpak/flatpak,9766ee05b1425db397d2cf23afd24c7f6146a69f,C
smcv,https://github.com/flatpak/flatpak,a10f52a7565c549612c92b8e736a6698a53db330,C
smcv,https://github.com/flatpak/flatpak,e26ac7586c392b5eb35ff4609fe232c52523b2cf,C
robert-zaremba,https://github.com/cosmos/cosmos-sdk,68ab790a761e80d3674f821794cf18ccbfed45ee,Go
harshavardhana,https://github.com/minio/minio,415bbc74aacd53a120e54a663e941b1809982dbd,Go
librelois,https://github.com/paritytech/frontier,146bb48849e5393004be5c88beefe76fdf009aba,Rust
anuko,https://github.com/anuko/timetracker,559906731f153c9b3a632c2839ed11669b76d593,PHP
anuko,https://github.com/anuko/timetracker,d3f60bd3e3ea8ff8ec31a596baec6750af601b7c,PHP
lis2,https://github.com/discourse/discourse-reactions,213d90b82fd15c4186ebc290fee18817d9727d0d,Ruby
trengginas,https://github.com/pjsip/pjproject,1aa2c0e0fb60a1b0bf793e0d834073ffe50fb196,C
LeSuisse,https://github.com/Enalean/tuleap,d6c837ed6fa66d319175954a42f93d4d86745208,PHP
LeSuisse,https://github.com/Enalean/tuleap,d6b2f8b8c5098938bc094726a4826479ddbee941,PHP
LeSuisse,https://github.com/Enalean/tuleap,91535add59f4b3a04b6b8eab123c002cd5af180d,PHP
lainsr,https://github.com/OpenOLAT/OpenOLAT,418bb509ffcb0e25ab4390563c6c47f0458583eb,Java
LeSuisse,https://github.com/Enalean/tuleap,ff75f2899c60a4546ee2d532e68a3febd07bdd14,PHP
accognet,https://github.com/Combodo/iTop,c8f3d23d30c018bc44189b38fa34a5fffb4edb22,PHP
accognet,https://github.com/Combodo/iTop,83125d9ae16cfb2527b9d0ab0805a68b863244a0,PHP
tobiasKaminsky,https://github.com/nextcloud/android,b6ecf515b38c2d82d32743f27236534f3e03ee0c,Ruby
nicolas-van,https://github.com/nicolas-van/modern-async,0010d28de1b15d51db3976080e26357fa7144436,TypeScript
mgol,https://github.com/jquery/jquery-ui,effa323f1505f2ce7a324e4f429fa9032c72f280,JavaScript
abollini,https://github.com/DSpace/DSpace,277b499a5cd3a4f5eb2370513a1b7e4ec2a6e041,Java
ssddanbrown,https://github.com/bookstackapp/bookstack,e765e618547c92f4e0b46caca6fb91f0174efd99,PHP
vbatts,https://github.com/opencontainers/distribution-spec,ac28cac0557bcd3084714ab09f9f2356fe504923,Markdown
bixia1,https://github.com/tensorflow/tensorflow,f09caa532b6e1ac8d2aa61b7832c78c5b79300c6,C++
tensorflower-gardener,https://github.com/tensorflow/tensorflow,b619c6f865715ca3b15ef1842b5b95edbaa710ad,C++
tensorflower-gardener,https://github.com/tensorflow/tensorflow,7731e8dfbe4a56773be5dc94d631611211156659,C++
pkanwar23,https://github.com/tensorflow/tensorflow,7cf73a2274732c9d82af51c2bc2cf90d13cd7e6d,C++
reedwm,https://github.com/tensorflow/tensorflow,4dddb2fd0b01cdd196101afbba6518658a2c9e07,C++
reedwm,https://github.com/tensorflow/tensorflow,e7f497570abb6b4ae5af4970620cd880e4c0c904,C++
rskrzypczak,https://github.com/yetiforcecompany/yetiforcecrm,6b5967198e43b6fbb3b2715b49c6cd5b12ce08c3,PHP
miaout17,https://github.com/tensorflow/tensorflow,a0d64445116c43cf46a5666bd4eee28e7a82f244,C++
JXRiver,https://github.com/tensorflow/tensorflow,afac8158d43691661ad083f6dd9e56f327c1dcb7,Python
