username,repositorio,hash,linguagem_programacao
dregad,https://github.com/mantisbt/mantisbt,11ab3d6c82a1d3a89b1024f77349fb60a83743c5,PHP
autor nulo,https://github.com/torvalds/linux,aa93d1fee85c890a34f2510a310e55ee76a27848,C
paulusmack,https://github.com/torvalds/linux,93d17397e4e2182fdaad503e2f9da46202c0f1c3,C
paulusmack,https://github.com/torvalds/linux,f024ee098476a3e620232e4a78cfac505f121245,C
kientzle,https://github.com/libarchive/libarchive,dfd6b54ce33960e420fb206d8872fb759b577ad9,C
rgacogne,https://github.com/PowerDNS/pdns,881b5b03a590198d03008e4200dd00cc537712f3,C++
autor nulo,https://github.com/nov/jose-php,1cce55e27adf0274193eb1cd74b927a398a3df4b,PHP
nov,https://github.com/nov/jose-php,f03b986b4439e20b0fd635109b48afe96cf0099b,PHP
autor nulo,https://github.com/ImageMagick/ImageMagick,fc43974d34318c834fbf78570ca1a3764ed8c7d7,C
autor nulo,https://github.com/torvalds/linux,75ff39ccc1bd5d3c455b6822ab09e533c551f758,C
nijel,https://github.com/phpmyadmin/phpmyadmin,27caf5b46bd0890e576fea7bd7b166a0639fdf68,PHP
nijel,https://github.com/phpmyadmin/phpmyadmin,ef6c66dca1b0cb0a1a482477938cfc859d2baee3,PHP
nijel,https://github.com/phpmyadmin/phpmyadmin,72213573182896bd6a6e5af5ba1881dd87c4a20b,PHP
nijel,https://github.com/phpmyadmin/phpmyadmin,03f73d48369703e0d3584699b08e24891c3295b8,PHP
nijel,https://github.com/phpmyadmin/phpmyadmin,0b7416c5f4439ed3f11c023785f2d4c49a1b09fc,PHP
nijel,https://github.com/phpmyadmin/phpmyadmin,364732e309cccb3fb56c938ed8d8bc0e04a3ca98,JavaScript
nijel,https://github.com/phpmyadmin/phpmyadmin,36df83a97a7f140fdb008b727a94f882847c6a6f,PHP
nijel,https://github.com/phpmyadmin/phpmyadmin,57ae483bad33059a885366d5445b7e1f6f29860a,JavaScript
nijel,https://github.com/phpmyadmin/phpmyadmin,4767f24ea4c1e3822ce71a636c341e8ad8d07aa6,PHP
MissAllSunday,https://github.com/SimpleMachines/SMF2.1,19e560b9f3e8fc6d7d9d60c1ff617b5ed5c08008,PHP
ashutoshx,https://github.com/torvalds/linux,9bf292bfca94694a721449e3fd752493856710f6,C
nijel,https://github.com/phpmyadmin/phpmyadmin,27664605b945b13e1d2b71adea822ace2099cc96,PHP
nijel,https://github.com/phpmyadmin/phpmyadmin,331c560fbfa0e7d2dce674b5e88e983c5f2a451d,PHP
nijel,https://github.com/phpmyadmin/phpmyadmin,96e0aa35653ec0c66084a7e9343465e16c1f769b,PHP
nijel,https://github.com/phpmyadmin/phpmyadmin,b0180f18c828706af3a6800f0fb01a536d3ef8c7,PHP
nijel,https://github.com/phpmyadmin/phpmyadmin,cd229d718e8cb4bc8ba32446beaa82d27727b6f0,PHP
nijel,https://github.com/phpmyadmin/phpmyadmin,418aeea3d83b0b6021bac311d849570acfc6e48c,PHP
nijel,https://github.com/phpmyadmin/phpmyadmin,94cf3864254ffaf3a69e97d8fc454888368b94ab,PHP
nijel,https://github.com/phpmyadmin/phpmyadmin,0815af37f483f329f0c0565d68821fea9c47b5f5,PHP
nijel,https://github.com/phpmyadmin/phpmyadmin,792cd1262f012b9b13639519d414f2acaeb5e972,PHP
nijel,https://github.com/phpmyadmin/phpmyadmin,4d21b5c077db50c2a54b7f569d20f463cc2651f5,JavaScript
nijel,https://github.com/phpmyadmin/phpmyadmin,615212a14d7d87712202f37354acf8581987fc5a,PHP
nijel,https://github.com/phpmyadmin/phpmyadmin,79661610f6f65443e0ec1e382a7240437f28436c,JavaScript
nijel,https://github.com/phpmyadmin/phpmyadmin,8716855b309dbe65d7b9a5d681b80579b225b322,PHP
nijel,https://github.com/phpmyadmin/phpmyadmin,895a131d2eb7e447757a35d5731c7d647823ea8b,JavaScript
nijel,https://github.com/phpmyadmin/phpmyadmin,960fd1fd52023047a23d069178bfff7463c2cefc,PHP
nijel,https://github.com/phpmyadmin/phpmyadmin,be3ecbb4cca3fbe20e3b3aa4e049902d18b60865,PHP
nijel,https://github.com/phpmyadmin/phpmyadmin,d648ade18d6cbb796a93261491c121f078df2d88,PHP
nijel,https://github.com/phpmyadmin/phpmyadmin,1cc7466db3a05e95fe57a6702f41773e6829d54b,PHP
nijel,https://github.com/phpmyadmin/phpmyadmin,4bcc606225f15bac0b07780e74f667f6ac283da7,PHP
kornelski,https://github.com/pornel/pngquant,b7c217680cda02dddced245d237ebe8c383be285,C
greghaynes,https://github.com/openstack-infra/puppet-gerrit,8573c2ee172f66c1667de49685c88fdc8883ca8b,CoffeeScript
nijel,https://github.com/phpmyadmin/phpmyadmin,1e5716cb96d46efc305381ae0da08e73fe340f05,PHP
nijel,https://github.com/phpmyadmin/phpmyadmin,2f4950828ec241e8cbdcf13090c2582a6fa620cb,PHP
smalyshev,https://github.com/php/php-src,6c5211a0cef0cc2854eaa387e0eb036e012904d0,Lua
smalyshev,https://github.com/php/php-src,7245bff300d3fa8bacbef7897ff080a6f1c23eba,C
ScottyBauer,https://github.com/torvalds/linux,93a2001bdfd5376c3dc2158653034c20392d15c5,C
nb,https://github.com/WordPress/WordPress,4372cdf45d0f49c74bbd4d60db7281de83e32648,PHP
rachelbaker,https://github.com/WordPress/WordPress,a2904cc3092c391ac7027bc87f7806953d1a25a1,PHP
autor nulo,https://github.com/ImageMagick/ImageMagick,d8ab7f046587f2e9f734b687ba7e6e10147c294b,Objective-C
kientzle,https://github.com/libarchive/libarchive,3ad08e01b4d253c66ae56414886089684155af22,C
pierrejoye,https://github.com/libgd/libgd,6ff72ae40c7c20ece939afb362d98cc37f4a1c96,C
sjaeckel,https://github.com/libtom/libtomcrypt,5eb9743410ce4657e9d54fef26a2ee31a1b5dd09,C
autor nulo,https://github.com/torvalds/linux,532c34b5fbf1687df63b3fcd5b2846312ac943c6,C
pcmoore,https://github.com/torvalds/linux,43761473c254b45883a64441dd0bc85a42f3645c,C
autor nulo,https://github.com/torvalds/linux,096cdc6f52225835ff503f987a0d68ef770bb78e,C
vegard,https://github.com/torvalds/linux,30a46a4647fd1df9cf52e43bf467f0d9265096ca,C
extrafu,https://github.com/inverse-inc/sogo,875a4aca3218340fd4d3141950c82c2ff45b343d,Objective-C
autor nulo,https://github.com/torvalds/linux,11f3710417d026ea2f4fcf362d866342c5274185,C
autor nulo,https://github.com/torvalds/linux,54d5ca871e72f2bb172ec9323497f01cd5091ec7,C
autor nulo,https://github.com/torvalds/linux,9409e22acdfc9153f88d9b1ed2bd2a5b34d2d3ca,C
octo,https://github.com/collectd/collectd,b589096f907052b3a4da2b9ccc9b0e2e888dfc18,C
jeannotlapin,https://github.com/BelledonneCommunications/bzrtp,bbb1e6e2f467ee4bd7b9a8c800e4f07343d7d99b,C
simo5,https://github.com/latchset/jwcrypto,eb5be5bd94c8cae1d7f3ba9801377084d8e5a7ba,Python
ares,https://github.com/theforeman/foreman,0f35fe14acf0d0d3b55e9337bc5e2b9640ff2372,Ruby
autor nulo,https://github.com/torvalds/linux,51093254bf879bc9ce96590400a87897c7498463,C
westes,https://github.com/westes/flex,a5cbe929ac3255d371e698f62dc256afe7006466,Haskell
autor nulo,https://github.com/ImageMagick/ImageMagick,dd84447b63a71fa8c3f47071b09454efc667767b,Objective-C
daztucker,https://github.com/openssh/openssh-portable,fcd135c9df440bcd2d5870405ad3311743d78d97,C
ScottyBauer,https://github.com/torvalds/linux,10eec60ce79187686e052092e5383c99b4420a20,C
rmustacc,https://github.com/illumos/illumos-gate,5aaab1a49679c26dbcb6fb6dc25799950d70cc71,C
danvatca,https://github.com/illumos/illumos-gate,6d1c73b5858fefc6161c7d686345f0dc887ea799,C
nb,https://github.com/WordPress/WordPress,9b7a7754133c50b82bd9d976fb5b24094f658aab,PHP
jhauglid,https://github.com/mysql/mysql-server,4e5473862e6852b0f3802b0cd0c6fa10b5253291,C
autor nulo,https://github.com/torvalds/linux,f63a8daa5812afef4f06c962351687e1ff9ccb2b,C
autor nulo,https://github.com/torvalds/linux,bb1fceca22492109be12640d49f5ea5a544c6bb4,C
dregad,https://github.com/mantisbt/mantisbt,7086c2d8b4b20ac14013b36761ac04f0abf21a4e,PHP
autor nulo,https://github.com/ghantoos/lshell,a686f71732a3d0f16df52ef46ab8a49ee0083c68,Python
autor nulo,https://github.com/ghantoos/lshell,e72dfcd1f258193f9aaea3591ecbdaed207661a0,Python
jankara,https://github.com/torvalds/linux,073931017b49d9458aa351605b43a7e34598caef,C
autor nulo,https://github.com/ImageMagick/ImageMagick,8f8959033e4e59418d6506b345829af1f7a71127,Objective-C
jzaefferer,https://github.com/jquery/jquery-ui,9644e7bae9116edaf8d37c5b38cb32b892f10ff6,JavaScript
acmel,https://github.com/torvalds/linux,34b88a68f26a75e4fded796f1a49c40f82234b7d,C
smalyshev,https://github.com/php/php-src,c2a13ced4272f2e65d2773e2ea6ca11c1ce4a911,C
smalyshev,https://github.com/php/php-src,72dbb7f416160f490c4e9987040989a10ad431c7,C
Adam-,https://github.com/inspircd/inspircd,74fafb7f11b06747f69f182ad5e3769b665eea7a,C++
aaronmdjones,https://github.com/charybdis-ircd/charybdis,818a3fda944b26d4814132cee14cfda4ea4aa824,C
syzop,https://github.com/unrealircd/unrealircd,f473e355e1dc422c4f019dbf86bc50ba1a34a766,C
jobe1986,https://github.com/evilnet/nefarious2,f50a84bad996d438e7b31b9e74c32a41e43f8be5,C
yurabakhtin,https://github.com/b2evolution/b2evolution,9a4ab85439d1b838ee7b8eeebbf59174bb787811,PHP
yurabakhtin,https://github.com/b2evolution/b2evolution,dd975fff7fce81bf12f9c59edb1a99475747c83c,PHP
aquynh,https://github.com/aquynh/capstone,87a25bb543c8e4c09b48d4b4a6c7db31ce58df06,C
trylab,https://github.com/uclouvain/openjpeg,c16bc057ba3f125051c9966cf1f5b68a05681de4,C
mayeut,https://github.com/uclouvain/openjpeg,ef01f18dfc6780b776d0674ed3e7415c6ef54d24,C
jeremyfelt,https://github.com/WordPress/WordPress,c9e60dab176635d4bfaaf431c0ea891e4726d6e0,PHP
swissspidy,https://github.com/WordPress/WordPress,54720a14d85bc1197ded7cb09bd3ea790caa0b6e,PHP
dleffler,https://github.com/exponentcms/exponent-cms,e916702a91a6342bbab483a2be2ba2f11dca3aa3,PHP
dregad,https://github.com/ADOdb/ADOdb,bd9eca9f40220f9918ec3cc7ae9ef422b3e448b8,PHP
smalyshev,https://github.com/php/php-src,28f80baf3c53e267c9ce46a2a0fadbb981585132,C
smalyshev,https://github.com/php/php-src,6d55ba265637d6adf0ba7e9c9ef11187d1ec2f5b,C
noloader,https://github.com/weidai11/cryptopp,553049ba297d89d9e8fbf2204acb40a8a53f5cd6,Markdown
autor nulo,https://github.com/torvalds/linux,7bc2b55a5c030685b399bb65b6baa9ccc3d1f167,C
nmav,https://gitlab.com/gnutls/gnutls,964632f37dfdfb914ebc5e49db4fa29af35b1de9,C
dleffler,https://github.com/exponentcms/exponent-cms,c1092f167cc6c78dc8bf9bf149946c5219413df3,PHP
smalyshev,https://github.com/php/php-src,61cdd1255d5b9c8453be71aacbbf682796ac77d4,C
dlemstra,https://github.com/ImageMagick/ImageMagick,198fffab4daf8aea88badd9c629350e5b26ec32f,Objective-C
dlemstra,https://github.com/ImageMagick/ImageMagick,280215b9936d145dd5ee91403738ccce1333cab1,Objective-C
dlemstra,https://github.com/ImageMagick/ImageMagick,6f1879d498bcc5cce12fe0c5decb8dbc0f608e5d,Objective-C
dlemstra,https://github.com/ImageMagick/ImageMagick,e14fd0a2801f73bdc123baf4fbab97dec55919eb,Objective-C
dlemstra,https://github.com/ImageMagick/ImageMagick,2ad6d33493750a28a5a655d319a8e0b16c392de1,Objective-C
autor nulo,https://github.com/ImageMagick/ImageMagick,14e606db148d6ebcaae20f1e1d6d71903ca4a556,Objective-C
dlemstra,https://github.com/ImageMagick/ImageMagick,30eec879c8b446b0ea9a3bb0da1a441cc8482bc4,Objective-C
dlemstra,https://github.com/ImageMagick/ImageMagick,4b1b9c0522628887195bad3a6723f7000b0c9a58,Objective-C
autor nulo,https://github.com/ImageMagick/ImageMagick,f8c318d462270b03e77f082e2a3a32867cacd3c6,Objective-C
dlemstra,https://github.com/ImageMagick/ImageMagick,5f16640725b1225e6337c62526e6577f0f88edb8,Objective-C
dlemstra,https://github.com/ImageMagick/ImageMagick,998c687fb83993c13fa711d75f59a95b38ceab77,C
autor nulo,https://github.com/ImageMagick/ImageMagick,b60d1ed0af37c50b91a40937825b4c61e8458095,C
autor nulo,https://github.com/ImageMagick/ImageMagick,b3dd69b23e9338806891c708a0cc8a82c0d1872a,C
autor nulo,https://github.com/ImageMagick/ImageMagick,7be16a280014f895a951db4948df316a23dabc09,Objective-C
autor nulo,https://github.com/ImageMagick/ImageMagick,a2e1064f288a353bc5fef7f79ccb7683759e775c,Objective-C
autor nulo,https://github.com/ImageMagick/ImageMagick,c4e63ad30bc42da691f2b5f82a24516dd6b4dc70,Objective-C
dlemstra,https://github.com/ImageMagick/ImageMagick,4f2c04ea6673863b87ac7f186cbb0d911f74085c,Objective-C
autor nulo,https://github.com/ImageMagick/ImageMagick,bef1e4f637d8f665bc133a9c6d30df08d983bc3a,C
dlemstra,https://github.com/ImageMagick/ImageMagick,02dadf116124cfba35d7ebd9ced3e5ad0be0f176,Objective-C
autor nulo,https://github.com/ImageMagick/ImageMagick,6d202a0514fb6a406456b8b728cde776becb25f8,Objective-C
autor nulo,https://github.com/ImageMagick/ImageMagick,82e2049862a8b8a999e160734ad64fb6cc3b145f,Objective-C
bachradsusi,https://github.com/SELinuxProject/selinux,acca96a135a4d2a028ba9b636886af99c0915379,Python
Juerd,https://github.com/irssi/scripts.irssi.org,f1b1eb154baa684fad5d65bf4dff79c8ded8b65a,Perl
dleffler,https://github.com/exponentcms/exponent-cms,4ae457ff1bf80e8b61286cd125ca794b25564e86,PHP
dleffler,https://github.com/exponentcms/exponent-cms,a8efd9ca71fc9b8b843ad0910d435d237482ee31,PHP
dleffler,https://github.com/exponentcms/exponent-cms,fdafb5ec97838e4edbd685f587f28d3174ebb3db,PHP
dleffler,https://github.com/exponentcms/exponent-cms,1965e3719986406576898668855b8afbab43ed2c,PHP
gao-yan,https://github.com/ClusterLabs/pacemaker,5ec24a2642bd0854b884d1a9b51d12371373b410,C
autor nulo,https://github.com/ImageMagick/ImageMagick,a7bb158b7bedd1449a34432feb3a67c8f1873bfa,Objective-C
vslavik,https://github.com/vslavik/winsparkle,bb454857348245a7397f9e4fbb3a902f4ac25913,C++
autor nulo,https://github.com/ImageMagick/ImageMagick,90406972f108c4da71f998601b06abdc2ac6f06e,Objective-C
vegard,https://github.com/torvalds/linux,77da160530dd1dc94f6ae15a981f24e5f0021e84,C
osandov,https://github.com/torvalds/linux,8ba8682107ee2ca3347354e018865d8e1967c5f4,C
larsclausen,https://github.com/torvalds/linux,38740a5b87d53ceb89eb2c970150f6e94e00373a,C
mchehab,https://github.com/torvalds/linux,8dfbcc4351a0b6d2f2d77f367552f48ffefafe18,C
jeromemarchand,https://github.com/torvalds/linux,8d4a2ec1e0b41b0cf9a0c5cd4511da7f8e4f3de2,C
bentiss,https://github.com/torvalds/linux,50220dead1650609206efe91f0cc116132d59b3f,C
minipli,https://github.com/torvalds/linux,8148a73c9901a8794a50f950083c00ccf97d43b3,C
autor nulo,https://github.com/torvalds/linux,c58d6c93680f28ac58984af61d0a7ebf4319c241,C
grigorig,https://github.com/libass/libass,f4f48950788b91c6a30029cc28a240b834713ea7,C
antirez,https://github.com/antirez/redis,6d9f8e2462fc2c426d48c941edeb78e5df7d2977,C
autor nulo,https://github.com/torvalds/linux,d9092f52d7e61dd1557f2db2400ddb430e85937e,C++
autor nulo,https://github.com/torvalds/linux,667121ace9dbafb368618dbabcf07901c962ddac,C
autor nulo,https://github.com/torvalds/linux,647bf3d8a8e5777319da92af672289b2a6c4dc66,C
autor nulo,https://github.com/dracutdevs/dracut,0db98910a11c12a454eac4c8e86dc7a7bbc764a4,Shell
autor nulo,https://github.com/torvalds/linux,ac6e780070e30e4c35bd395acfe9191e6268bdd3,C
herbertx,https://github.com/torvalds/linux,4afa5f9617927453ac04b24b584f6c718dfb4f45,C
autor nulo,https://github.com/lxc/lxc,81f466d05f2a89cb4f122ef7f593ff3f279b165c,C
aryabinin,https://github.com/torvalds/linux,f5527fffff3f002b0a6b376163613b82f69de073,C
mdadams,https://github.com/mdadams/jasper,4a59cfaf9ab3d48fca4a15c0d2674bf7138e3d1a,C
ltspp-test,https://github.com/torvalds/linux,84ac7260236a49c79eede91617700174c2c19b0c,C
autor nulo,https://github.com/torvalds/linux,ded89912156b1a47d940a0c954c43afbabd0c42c,C
jessegross,https://github.com/torvalds/linux,fac8e0f579695a3ecbc4d3cac369139d7f819971,C
cmb69,https://github.com/libgd/libgd,53110871935244816bbb9d131da0bccff734bfe9,C
michaelni,https://github.com/libav/libav,e5b019725f53b79159931d3a7317107cbbfd0860,C
autor nulo,https://github.com/ImageMagick/ImageMagick,6e48aa92ff4e6e95424300ecd52a9ea453c19c60,C
kientzle,https://github.com/libarchive/libarchive,e37b620fe8f14535d737e89a4dcabaed4517bf1a,C
kientzle,https://github.com/libarchive/libarchive,7f17c791dcfd8c0416e2cd2485b19410e47ef126,C
mdadams,https://github.com/mdadams/jasper,8f62b4761711d036fd8964df256b938c809b7fca,C
mdadams,https://github.com/mdadams/jasper,d8c2604cd438c41ec72aff52c16ebd8183068020,C
mdadams,https://github.com/mdadams/jasper,44a524e367597af58d6265ae2014468b334d0309,C
mfriedl,https://github.com/openssh/openssh-portable,ec165c392ca54317dbe3064a8c200de6531e89ad,C
rdeutz,https://github.com/joomla/joomla-cms,bae1d43938c878480cfd73671e4945211538fdcf,PHP
mdadams,https://github.com/mdadams/jasper,5d66894d2313e3f3469f19066e149e08ff076698,C++
mdadams,https://github.com/mdadams/jasper,e24bdc716c3327b067c551bc6cfb97fd2370358d,C
dleffler,https://github.com/exponentcms/exponent-cms,99636b2118cd9af4eb9920f6b6c228bd824593d2,PHP
yurabakhtin,https://github.com/b2evolution/b2evolution,25c21cf9cc4261324001f9039509710b37ee2c4d,PHP
yurabakhtin,https://github.com/b2evolution/b2evolution,999b5ad1d59760d7e450ceb541f55432fc74cd27,PHP
vlad902,https://github.com/torvalds/linux,05692d7005a364add85c6e25a6c4447ce08f913a,C
euntaik,https://github.com/torvalds/linux,9590232bb4f4cc824f3425a6e1349afbe6d6d2b7,C
csstaub,https://github.com/square/go-jose,789a4c4bd4c118f7564954f441b29c153ccd6a96,Go
mbeccati,https://github.com/revive-adserver/revive-adserver,847941390f5b3310d51b07c92ec91cc1f4cc82c9,PHP
mbeccati,https://github.com/revive-adserver/revive-adserver,4910365631eabbb208961c36149f41cc8159fb39,PHP
mbeccati,https://github.com/revive-adserver/revive-adserver,8d8c6df309ff5fde9dd4770abcd4ec5d2449b3ec,HTML
mbeccati,https://github.com/revive-adserver/revive-adserver,3aaebcc765797d2c684e031f2836e0a69d6b7bc2,PHP
mbeccati,https://github.com/revive-adserver/revive-adserver,a323fd626627e8d42819fd5b7e2829196b5c54a3,PHP
mbeccati,https://github.com/revive-adserver/revive-adserver,e17a7ec3412ded751cda50b82338de471d656d74,PowerShell
mbeccati,https://github.com/revive-adserver/revive-adserver,38223a841190bebd7a137c7bed84fbbcb2b0c2a5,PHP
dleffler,https://github.com/exponentcms/exponent-cms,45a7a62797e64e8abbae35d4859097c26f1874b1,PHP
dleffler,https://github.com/exponentcms/exponent-cms,d5c3c175b60bd26b2b74ec85b8f0d2544db2c8db,PHP
autor nulo,https://github.com/torvalds/linux,1c109fabbd51863475cd12ac206bdd249aee35af,C
dleffler,https://github.com/exponentcms/exponent-cms,684d79424f768db8bb345d5c68aa2a886239492b,PHP
dleffler,https://github.com/exponentcms/exponent-cms,3b3557e9f6ba193a4c23c8ce5498fa285dddf3f3,PHP
dleffler,https://github.com/exponentcms/exponent-cms,0ce8b94d745b818bd207933d9a2e7f32587c2c89,PHP
zhouchengming1,https://github.com/torvalds/linux,93362fa47fe98b62e4a34ab408c4a418432e7939,C
dleffler,https://github.com/exponentcms/exponent-cms,6172f67620ac13fc2f4e9d650c61937d48e9ecb9,PHP
alex,https://github.com/pyca/cryptography,b924696b2e8731f39696584d12cceeb3aeb2d874,Python
dleffler,https://github.com/exponentcms/exponent-cms,fffb2038de4c603931b785a4c3ec69cfd06181ba,PHP
dleffler,https://github.com/exponentcms/exponent-cms,e83721a5b9fcc88e1141a8fb29c3d1bd522257c1,PHP
dleffler,https://github.com/exponentcms/exponent-cms,559792be727f4e731bfcb3935f5beec7749e9ce9,PHP
dleffler,https://github.com/exponentcms/exponent-cms,e7b6856ac384bf2b8ea7761a1e46d6e4186d36f4,PHP
dleffler,https://github.com/exponentcms/exponent-cms,9eeed1e82fb9e6d0d41e7dd10672df48045a9b59,PHP
dleffler,https://github.com/exponentcms/exponent-cms,e38aae66c785f08f3907aa121378caf71ca5f2d7,PHP
dleffler,https://github.com/exponentcms/exponent-cms,4327ea96b3de89440693e06d03038121aa1fdcea,PHP
dleffler,https://github.com/exponentcms/exponent-cms,2ddffb2e7eafe4830e3483a4b437873022c461ba,PHP
dhowells,https://github.com/torvalds/linux,7df3e59c3d1df4f87fe874c7956ef7a3d2f4d5fb,C
mdadams,https://github.com/mdadams/jasper,d91198abd00fc435a397fe6bad906a4c1748e9cf,C
mdadams,https://github.com/mdadams/jasper,ba2b9d000660313af7b692542afbd374c5685865,C
mdadams,https://github.com/mdadams/jasper,1e84674d95353c64e5c4c0e7232ae86fd6ea813b,C
mdadams,https://github.com/mdadams/jasper,f7038068550fba0e41e1d0c355787f1dcd5bf330,C
tats,https://github.com/tats/w3m,33509cc81ec5f2ba44eb6fd98bd5c1b5873e46bd,C
mbeccati,https://github.com/revive-adserver/revive-adserver,65a9c8119b4bc7493fd957e1a8d6f6f731298b45,PHP
marceloleitner,https://github.com/torvalds/linux,bf911e985d6bbaa328c20c3e05f4eb03de11fdd6,C
autor nulo,https://github.com/ImageMagick/ImageMagick,ce98a7acbcfca7f0a178f4b1e7b957e419e0cc99,Objective-C
mdadams,https://github.com/mdadams/jasper,1abc2e5a401a4bf1d5ca4df91358ce5df111f495,C
torvalds,https://github.com/torvalds/linux,a0ac402cfcdc904f9772e1762b3fda112dcc56a0,C
mdadams,https://github.com/mdadams/jasper,aa0b0f79ade5eef8b0e7a214c03f5af54b36ba7d,C
mdadams,https://github.com/mdadams/jasper,f25486c3d4aa472fec79150f2c41ed4333395d3d,C
jsmattsonjr,https://github.com/torvalds/linux,ef85b67385436ddc1998f45f1d6a210f935b3388,C
autor nulo,https://github.com/torvalds/linux,2e83b79b2d6c78bf1b4aa227938a214dcbddc83f,C
rostedt,https://github.com/torvalds/linux,59643d1535eb220668692a5359de22545af579f6,C
autor nulo,https://github.com/torvalds/linux,9b57da0630c9fd36ed7a20fc0f98dc82cc0777fa,C
rkrcmar,https://github.com/torvalds/linux,2117d5398c81554fbf803f5fd1dc55eb78216c0c,C++
rkrcmar,https://github.com/torvalds/linux,81cdb259fb6d8c1c4ecfeea389ff5a73c07f5755,C
autor nulo,https://github.com/torvalds/linux,b98b0bc8c431e3ceb4b26b0dfc8db509518fb290,C
tiwai,https://github.com/torvalds/linux,3aa02cb664c5fb1042958c8d1aa8c35055a2ebc4,C
herbertx,https://github.com/torvalds/linux,92964c79b357efd980812c4de5c1fd2ec8bb5520,C
madler,https://github.com/madler/zlib,6a043145ca6e9c55184013841a67b2fef87e44c0,C
madler,https://github.com/madler/zlib,9aaec95e82117c1cb0f9624264c3618fc380cecb,C
madler,https://github.com/madler/zlib,e54e1299404101a5a9d0cf5e45512b543967f958,C
madler,https://github.com/madler/zlib,d1d577490c15a0c6862473d7576352a9f18ef811,C
autor nulo,https://github.com/torvalds/linux,79dc7e3f1cd323be4c81aa1a94faa1b3ed987fb2,C
defnull,https://github.com/bottlepy/bottle,6d7e13da0f998820800ecb3fe9ccee4189aefb54,Python
derrekr,https://github.com/derrekr/android_security,0dd1a733e60cf5239c0a185d4219ba2ef1118a8b,C
timabbott,https://github.com/zulip/zulip,7ecda1ac8e26d8fb3725e954b2dc4723dda2255f,Python
timabbott,https://github.com/zulip/zulip,1f48fa27672170bba3b9a97384905bb04c18761b,Python
segiddins,https://github.com/rubygems/rubygems,ad5c0a53a86ca5b218c7976765c0365b91d22cb2,Ruby
segiddins,https://github.com/rubygems/rubygems,8d91516fb7037ecfb27622f605dc40245e0f8d32,Ruby
jtdowney,https://github.com/jtdowney/private_address_check,58a0d7fe31de339c0117160567a5b33ad82b46af,Ruby
bhelx,https://github.com/recurly/recurly-client-ruby,1bb0284d6e668b8b3d31167790ed6db1f6ccc4be,Ruby
bhelx,https://github.com/recurly/recurly-client-python,049c74699ce93cf126feff06d632ea63fba36742,Python
autor nulo,https://github.com/recurly/recurly-client-net,9eef460c0084afd5c24d66220c8b7a381cf9a1f1,C#
mde,https://github.com/mde/ejs,49264e0037e313a0a3e033450b5c184112516d8f,JavaScript
autor nulo,https://github.com/open-iscsi/tcmu-runner,61bd03e600d2abf309173e9186f4d465bb1b7157,C
gganis,https://github.com/root-project/root,88ccff152604e0f1012653a596d802ff7ede3145,Swift
autor nulo,https://github.com/WBCE/WBCE_CMS,0da620016aec17ac2d2f3a22c55ab8c2b55e691e,PHP
LeSuisse,https://github.com/Enalean/gitphp,160621785ee812d6d90e20878bd6175e42c13c94,PHP
zoulasc,https://github.com/file/file,35c94dc6acc418f1ad7f6241a6680e5327495793,C
autor nulo,https://github.com/torvalds/linux,f2fcfcd670257236ebf2088bbdf26f6a8ef459fe,C
schnhrr,https://github.com/torvalds/linux,36ae3c0a36b7456432fedce38ae2f7bd3e01a563,C
schnhrr,https://github.com/torvalds/linux,3a8b0677fc6180a467e26cc32ce6b0c09a32f9bb,C
tiwai,https://github.com/torvalds/linux,ba3021b2c79b2fa9114f92790a99deb27a65b728,C
tiwai,https://github.com/torvalds/linux,d11662f4f798b50d8c8743f433842c3e40fe3378,C
ImpulseAdventure,https://github.com/ImpulseAdventure/JPEGsnoop,b4e458612d4294e0cfe01dbf1c0b09a07a8133a4,C++
yurabakhtin,https://github.com/b2evolution/b2evolution,0096a3ebc85f6aadbda2c4427cd092a538b161d2,PHP
yurabakhtin,https://github.com/b2evolution/b2evolution,b899d654d931f3bf3cfbbdd71e0d1a0f3a16d04c,PHP
samuelkong,https://github.com/liferay/liferay-portal,9435af4ef8a90b5333da925a5ec860a43d18c031,HTML
ElijahFowler,https://github.com/i7MEDIA/mojoportal,5ea8129f74c80cbf1f68b9083c745cc8a685485d,C#
0xxon,https://github.com/bro/bro,6c0f101a62489b1c5927b4ed63b0e1d37db40282,C++
fichtner,https://github.com/opnsense/core,d218b225ccaf885a959f2a6e595d7a235acea8fc,PHP
krosenvold,https://github.com/codehaus-plexus/plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,Java
lealife,https://github.com/leanote/desktop-app,a2ed226637f8e66c9b089784b5e58eccf2e2fb30,JavaScript
miniupnp,https://github.com/miniupnp/miniupnp,7aeb624b44f86d335841242ff427433190e7168a,C
eldy,https://github.com/eldy/awstats,06c0ab29c1e5059d9e0279c6b64d573d619e1651,PowerShell
eldy,https://github.com/eldy/awstats,cf219843a74c951bf5986f3a7fffa3dcf99c3899,PowerShell
joehoyle,https://github.com/WordPress/WordPress,e357195ce303017d517aff944644a7a1232926f7,PHP
puiterwijk,https://github.com/fedora-infra/python-fedora,b27f38a67573f4c989710c9bfb726dd4c1eeb929,Python
autor nulo,https://github.com/torvalds/linux,1e38da300e1e395a15048b0af1e5305bd91402f6,C
